id,smoking
159580,0.6963172733530789
159581,0.05312895899300451
159582,0.3939853356841307
159583,0.789935841471766
159584,0.3068407407936094
159585,0.47175284952437896
159586,0.309103542700112
159587,0.9312732120735111
159588,0.871172536314499
159589,0.8964949976023169
159590,0.906173086575726
159591,0.7936630700385587
159592,0.03358929594414953
159593,0.7749113076845564
159594,0.031730028383872906
159595,0.860417800043257
159596,0.8144387814930076
159597,0.462462465717926
159598,0.018052006463944826
159599,0.01732567541048729
159600,0.012030220356929694
159601,0.7177215090972302
159602,0.17078498597873876
159603,0.776323166888306
159604,0.3862665251987484
159605,0.5605904674407238
159606,0.00802673271979326
159607,0.023027762827051632
159608,0.8842734572191023
159609,0.6105491218331277
159610,0.011880459180760911
159611,0.02486557161715158
159612,0.6352615967748358
159613,0.8100165815322911
159614,0.017536048346450377
159615,0.015144820780519659
159616,0.1826478976793987
159617,0.04297044714805301
159618,0.8370832069944087
159619,0.026958470130310927
159620,0.7022793993788136
159621,0.8624205757182603
159622,0.7359346987681834
159623,0.7007964249788349
159624,0.02498161510162645
159625,0.01653368983168885
159626,0.051816597568357034
159627,0.47651650002577617
159628,0.6060238647867019
159629,0.80358962924113
159630,0.3120883125100525
159631,0.14559643184393417
159632,0.07065760227789396
159633,0.04356262513397472
159634,0.719406456464759
159635,0.016052486156581232
159636,0.19338500806965842
159637,0.09861122293032303
159638,0.8609573441745847
159639,0.298760372852529
159640,0.10440913270557343
159641,0.08939215604620215
159642,0.0626952290454409
159643,0.1990161833404287
159644,0.4967971151420587
159645,0.47899138847815725
159646,0.01822282066738422
159647,0.46991118907470325
159648,0.46976470996299846
159649,0.23978249650327743
159650,0.9361473741917479
159651,0.8433025067957785
159652,0.42422660086042896
159653,0.0982220344106136
159654,0.09033572438169908
159655,0.7225870368199726
159656,0.09717225317376375
159657,0.649325586070359
159658,0.014994389660716213
159659,0.005983978660341685
159660,0.48232519482331204
159661,0.7164184064290213
159662,0.4605082257199303
159663,0.8343766945113384
159664,0.015543994309867222
159665,0.5317559275640171
159666,0.801171605038715
159667,0.09582119590559962
159668,0.8267721701022259
159669,0.5042275285740853
159670,0.0411053519477306
159671,0.7116277622053585
159672,0.318386484818819
159673,0.773681047247866
159674,0.5490634344524175
159675,0.9152511580512596
159676,0.006788604980542874
159677,0.6928749004219285
159678,0.6150084939100816
159679,0.042871762290798185
159680,0.8758606332757725
159681,0.30879521326832104
159682,0.7588136322400983
159683,0.810635520416958
159684,0.39747376859749445
159685,0.6960133854416993
159686,0.024560196555029182
159687,0.013648511490171492
159688,0.9302792808345737
159689,0.17797071930964725
159690,0.8521588117954402
159691,0.6778897982972317
159692,0.8684117948733158
159693,0.556735032041001
159694,0.686669404982456
159695,0.005623738735617308
159696,0.011013487751284141
159697,0.02548835538102311
159698,0.13013620912765367
159699,0.7866406375682811
159700,0.7609163506186303
159701,0.8169189986038116
159702,0.7728683370102611
159703,0.031049084431801686
159704,0.6413006408396148
159705,0.04592589375470644
159706,0.20500228206192536
159707,0.7700144872143131
159708,0.7820627800133028
159709,0.9199640921008182
159710,0.9248623672867858
159711,0.7827447946129602
159712,0.7204688043500228
159713,0.65777887796439
159714,0.6804268872094341
159715,0.541978803423806
159716,0.7121396761230563
159717,0.021239889293809884
159718,0.5611498831958852
159719,0.10516356627234394
159720,0.6428183720338864
159721,0.8203965742548361
159722,0.41962840938341045
159723,0.046337392540279194
159724,0.03624440736151863
159725,0.8858622335472255
159726,0.022411620752241092
159727,0.003998158996782838
159728,0.02259609355898085
159729,0.7112373208620416
159730,0.44259768000494326
159731,0.7701751427955592
159732,0.01386761782132554
159733,0.622904386908023
159734,0.4807630619644633
159735,0.02296859187682353
159736,0.7213062258566405
159737,0.8453564839952186
159738,0.017590672550028844
159739,0.011386493005118821
159740,0.6555259852080665
159741,0.4261580845882561
159742,0.4831142384397188
159743,0.7742387796727
159744,0.7719372634060894
159745,0.6967708750751239
159746,0.42118464296382124
159747,0.06699691463012855
159748,0.13980215863610154
159749,0.5255104552368116
159750,0.6942971664300626
159751,0.029769630896099117
159752,0.06422906150979832
159753,0.6927349362533819
159754,0.5418352895350914
159755,0.5981421459258078
159756,0.05398341016387243
159757,0.33436858590411767
159758,0.7079165003467774
159759,0.031812647543634304
159760,0.8810349431412281
159761,0.02649595464331107
159762,0.42208276864834077
159763,0.207651978312629
159764,0.7319075106603592
159765,0.7047137458951567
159766,0.5639918455369932
159767,0.7040013858452246
159768,0.8809910926935507
159769,0.554978638185024
159770,0.8295668678714069
159771,0.013636676924604265
159772,0.608275644257419
159773,0.31005812693620866
159774,0.3991414646807977
159775,0.2129196869238967
159776,0.04711864120001613
159777,0.6494849648415586
159778,0.3643295546082372
159779,0.7750255854988226
159780,0.6126405309662161
159781,0.8663244350285251
159782,0.03523703087017039
159783,0.08512332635895263
159784,0.5454189104643177
159785,0.009266533925134357
159786,0.9266420373531694
159787,0.5493015087104749
159788,0.026438496730229515
159789,0.027547962123088885
159790,0.0388555154891981
159791,0.921799550393021
159792,0.200871008286738
159793,0.576131733937765
159794,0.29193854874262903
159795,0.1625861699300645
159796,0.684247079280918
159797,0.8323460540338704
159798,0.7195019940110154
159799,0.0058888779995740085
159800,0.01893275093609774
159801,0.039238039376281675
159802,0.9632588716799028
159803,0.712345281041782
159804,0.7110644817994103
159805,0.5057274748524234
159806,0.9004511129146447
159807,0.7390942875415146
159808,0.01049724448385443
159809,0.6193777348888421
159810,0.006010035086801645
159811,0.01307934355784405
159812,0.5082995868832101
159813,0.8167556810920107
159814,0.9326655344880888
159815,0.7920796355513497
159816,0.7765131969492428
159817,0.7863171745191677
159818,0.006667040235880962
159819,0.8773023100576575
159820,0.1495978732928183
159821,0.021476146388891094
159822,0.7511112027536921
159823,0.00837617641005219
159824,0.6955445572326211
159825,0.7896981108795392
159826,0.543638815966843
159827,0.03831152048862272
159828,0.045585275984447136
159829,0.021844533449165076
159830,0.05330689811919743
159831,0.6616112506604803
159832,0.6937508595897408
159833,0.42004402412576936
159834,0.03572023746014675
159835,0.8503328374637976
159836,0.04076698644843067
159837,0.43027188952547174
159838,0.035412968546063316
159839,0.3387554783023731
159840,0.8109016569377628
159841,0.8617055497741222
159842,0.7292430099284114
159843,0.9202545010738106
159844,0.5823603638066094
159845,0.007819842412514329
159846,0.690380793982068
159847,0.36991608515218644
159848,0.35352817374829787
159849,0.8000125451959774
159850,0.00882531650345888
159851,0.41376279821788814
159852,0.006011709814276214
159853,0.1908175318707889
159854,0.836412073170786
159855,0.3433761347028007
159856,0.09802858484207269
159857,0.6288619413316434
159858,0.8788542361394075
159859,0.005737842655466641
159860,0.8980255545097371
159861,0.012599350441066083
159862,0.025286980103554072
159863,0.8139202228074299
159864,0.046005904139828725
159865,0.013875200446921027
159866,0.7177215222135437
159867,0.5400437085689967
159868,0.8834061973836281
159869,0.6934308185572642
159870,0.8379543705938004
159871,0.08704376407060181
159872,0.8165198077291451
159873,0.8073135436424048
159874,0.25764082161391083
159875,0.09182849712167529
159876,0.7172658569046544
159877,0.10303213647376464
159878,0.5954400881225692
159879,0.7550129223954207
159880,0.742799723634342
159881,0.05187937862138418
159882,0.9135494433970394
159883,0.9070766778982355
159884,0.8223497322154942
159885,0.5211655898850193
159886,0.5140552609632343
159887,0.4572360304701018
159888,0.41390137776634983
159889,0.9202292467441135
159890,0.6507628149136092
159891,0.9556300224663519
159892,0.21480845834562987
159893,0.031570023698406335
159894,0.8003550469019025
159895,0.7260534436123257
159896,0.5987561425179982
159897,0.3552340023512212
159898,0.7618897993476939
159899,0.8943883895185021
159900,0.03003908598599352
159901,0.5734644856147344
159902,0.3227161978456245
159903,0.486369255065843
159904,0.483764794215604
159905,0.022021290991641032
159906,0.8360586948856596
159907,0.8386591430159172
159908,0.7914637218916737
159909,0.009074832960293147
159910,0.5125145491003472
159911,0.4490250825346288
159912,0.6631358110562302
159913,0.07440334584903632
159914,0.030594484456341296
159915,0.2736222119465314
159916,0.025129416082414615
159917,0.011566966673409052
159918,0.17900378047726712
159919,0.6373884873761885
159920,0.16075005240140058
159921,0.8871166872796525
159922,0.27180761144958915
159923,0.3460966528624109
159924,0.8403331745324631
159925,0.7626431729418668
159926,0.8993865651992144
159927,0.6018886177618391
159928,0.4302193503329614
159929,0.8327074323571279
159930,0.2665955316385453
159931,0.4579278514411149
159932,0.008016871040427068
159933,0.35235568860851907
159934,0.2277737457589136
159935,0.12891718092762358
159936,0.6198801251346399
159937,0.01980619587452781
159938,0.8384253413309211
159939,0.7925192063424138
159940,0.7981740135114085
159941,0.4657549439492075
159942,0.6654341288107665
159943,0.5540477201076011
159944,0.013151972519812372
159945,0.7812824370917127
159946,0.7854988870086448
159947,0.01995646631242332
159948,0.3928079284163681
159949,0.7123888252060849
159950,0.885055386961241
159951,0.3713324778112997
159952,0.7719231209325745
159953,0.007541173577333617
159954,0.5841275717865294
159955,0.009352315932470642
159956,0.793913421022563
159957,0.8966641681703453
159958,0.6127400609810801
159959,0.35322369799887504
159960,0.7854358883505157
159961,0.8284478266582739
159962,0.0040175650352627336
159963,0.9430623103720214
159964,0.04143844409435448
159965,0.7857548732300121
159966,0.9006391173906961
159967,0.6859743788220067
159968,0.019328120552208013
159969,0.8486696397293624
159970,0.033161548793825026
159971,0.01413794299442353
159972,0.03297163612294517
159973,0.776411719379088
159974,0.4075686687526054
159975,0.8106345297649596
159976,0.7034373526925102
159977,0.8886417145115969
159978,0.044327899319321074
159979,0.7600887447510754
159980,0.7930680570429279
159981,0.8033852463324453
159982,0.6561966880463587
159983,0.8537583421841115
159984,0.4567099171319322
159985,0.8601020540686496
159986,0.9236352653431159
159987,0.030726652106320668
159988,0.8525201067016526
159989,0.742702037084467
159990,0.25239120360276174
159991,0.028346852577772714
159992,0.4255641534426406
159993,0.016578589347099867
159994,0.010195126679867569
159995,0.004513685638477377
159996,0.5752439439540052
159997,0.9100272777103081
159998,0.5595456986295184
159999,0.805359984973191
160000,0.7167758376864138
160001,0.2005517940910328
160002,0.5484364345835225
160003,0.03299846644206797
160004,0.6461815944577366
160005,0.019926103146178757
160006,0.5309474508821157
160007,0.8014314818854
160008,0.24168317149951588
160009,0.7188426929552392
160010,0.6350798341116448
160011,0.2606388667938301
160012,0.4540339350960396
160013,0.827897532062329
160014,0.014791664025371593
160015,0.10908074771106023
160016,0.8133510849020457
160017,0.17176452547232451
160018,0.8478097755053202
160019,0.013864708924532137
160020,0.048894814214320785
160021,0.649568147949511
160022,0.8476910812572259
160023,0.02692160787522577
160024,0.7029318886323577
160025,0.1371312415907977
160026,0.02337562713877835
160027,0.6284797169414861
160028,0.017557984526467365
160029,0.7400622207314109
160030,0.38073689170328284
160031,0.8514449536345189
160032,0.009768983719481796
160033,0.09886988536375711
160034,0.8044128100332083
160035,0.7728596606408003
160036,0.017126638884497072
160037,0.42891050282683985
160038,0.6431559745079617
160039,0.01967252659554208
160040,0.5855867831932831
160041,0.04352611807640601
160042,0.30774801093245535
160043,0.05473299127707579
160044,0.10681578364468532
160045,0.04405297026285358
160046,0.5643531239227906
160047,0.6395379459066743
160048,0.7462913879317399
160049,0.01551598307995924
160050,0.8264577823717701
160051,0.8778530545182124
160052,0.8276815841597991
160053,0.14430696071840207
160054,0.6251491662189752
160055,0.41337918100557336
160056,0.32253192826515853
160057,0.04196035327573447
160058,0.6032302254885268
160059,0.8038098733755746
160060,0.28800424618522696
160061,0.16438666903334664
160062,0.8833334507321268
160063,0.04468963871688762
160064,0.20849511399588558
160065,0.40253446325211434
160066,0.5970721956580756
160067,0.46754638786663244
160068,0.7395240396565292
160069,0.8024249528798965
160070,0.01033239970399965
160071,0.058731626568676754
160072,0.5703237689619486
160073,0.04171852276749996
160074,0.601655150878327
160075,0.9245652344308517
160076,0.33244837236285957
160077,0.020012342113088194
160078,0.7753848980460188
160079,0.0777494024246912
160080,0.3026323756949514
160081,0.13037623559383021
160082,0.16945240318446383
160083,0.0669619921973406
160084,0.0045445588771003305
160085,0.05036671938227266
160086,0.021731998675984358
160087,0.10126853885162114
160088,0.41788797949481366
160089,0.8543295044089171
160090,0.6709409396638883
160091,0.8396160639034472
160092,0.6465654203834863
160093,0.7257093614188295
160094,0.007650318211577397
160095,0.8992139454981056
160096,0.5947037122823288
160097,0.20075234603848333
160098,0.8234858751424763
160099,0.003337959649123587
160100,0.5818876966249314
160101,0.43465097509148565
160102,0.7806550699777958
160103,0.8426390452336583
160104,0.16242699295806737
160105,0.5028406225256717
160106,0.0163830544196944
160107,0.17414892314084437
160108,0.7357756315329745
160109,0.8856309076572495
160110,0.7092550055248954
160111,0.5329335558225345
160112,0.035454905018147374
160113,0.14716311533585102
160114,0.7359943404622759
160115,0.00402831720754916
160116,0.010756336835489476
160117,0.9264427403300265
160118,0.5891044751520852
160119,0.005705096721165067
160120,0.36148055462299017
160121,0.6215615810015043
160122,0.5818650171704325
160123,0.4286779823854902
160124,0.9049518365299277
160125,0.8872168286407719
160126,0.8147803344864395
160127,0.6201098824047953
160128,0.3636145905024199
160129,0.7359333303375792
160130,0.634802663774646
160131,0.03240797203581171
160132,0.03776082122859506
160133,0.9379300088245827
160134,0.9101528424663609
160135,0.6140280896296494
160136,0.011337954872573478
160137,0.7719440750293385
160138,0.6941442326010544
160139,0.8751138487055488
160140,0.6636940042706316
160141,0.7951495801378284
160142,0.006914976988522769
160143,0.44494233821289547
160144,0.10132154819110134
160145,0.013538914975270612
160146,0.014293577876827782
160147,0.7341036187744334
160148,0.8200927858292888
160149,0.49899766527970935
160150,0.2619223873679091
160151,0.2681176689538356
160152,0.06931641789106464
160153,0.11773286899000317
160154,0.6701189269192743
160155,0.681993686236502
160156,0.8738355713265725
160157,0.6065527583779295
160158,0.2926325975563277
160159,0.6746280626226587
160160,0.03686512313160921
160161,0.7582706788511023
160162,0.2736164802741972
160163,0.844334742849033
160164,0.9043790673402192
160165,0.9025288699445709
160166,0.7991513101977361
160167,0.8238423282489002
160168,0.1589106662148515
160169,0.2264978802426977
160170,0.9280322504197681
160171,0.029753081146050214
160172,0.5260401713202864
160173,0.5211064234881335
160174,0.8162222497283733
160175,0.007765576367837845
160176,0.18733700080700863
160177,0.4960731039723634
160178,0.598316610183066
160179,0.012566612896029257
160180,0.840128941312135
160181,0.8000391395024171
160182,0.8109018945101886
160183,0.015171688284714675
160184,0.7920300094281464
160185,0.017633296745481527
160186,0.3029456091011733
160187,0.013625205494594807
160188,0.836367829872553
160189,0.806035079660631
160190,0.06016345703780937
160191,0.6791111654138536
160192,0.6727130997651403
160193,0.023684568470126628
160194,0.3591690806093977
160195,0.71327274397931
160196,0.40857602463313425
160197,0.7684016907507597
160198,0.6665160975760946
160199,0.033615942552568674
160200,0.015526151636739729
160201,0.028059116469021025
160202,0.8338731204038478
160203,0.7415550825632876
160204,0.17636401005357746
160205,0.9229791360626123
160206,0.7227511319750355
160207,0.04124123045134474
160208,0.3421150670346624
160209,0.6093276084547993
160210,0.03150005476554219
160211,0.6693141867131189
160212,0.4075820598959066
160213,0.7765407722282024
160214,0.2506934123194138
160215,0.23260921680304533
160216,0.11057596246053229
160217,0.8060995361074712
160218,0.25206898978446046
160219,0.8457537690788531
160220,0.7679181358679324
160221,0.6035831427482885
160222,0.38911170485852636
160223,0.5819633375280755
160224,0.7958527151158387
160225,0.4501304994584451
160226,0.07569515092283285
160227,0.5596957022225485
160228,0.6163163480755931
160229,0.6454437152938577
160230,0.84516275749465
160231,0.01557300538018507
160232,0.8384003782451894
160233,0.011984705701169222
160234,0.039229749800537554
160235,0.819936025174115
160236,0.6661386945910039
160237,0.47696050631009884
160238,0.39789024477719026
160239,0.01837379255806367
160240,0.902934484098609
160241,0.036563515648337576
160242,0.6352961930126826
160243,0.7160277169341096
160244,0.009341165876792144
160245,0.7387630255208403
160246,0.8405441183647957
160247,0.6636196742165369
160248,0.2674520037137009
160249,0.8402232023071169
160250,0.8687384933075425
160251,0.49966280726146267
160252,0.018611334083968444
160253,0.46727622701187405
160254,0.8078766015204039
160255,0.5971952929042595
160256,0.49633001229802076
160257,0.9269628990477713
160258,0.007424131440799332
160259,0.8098744995733482
160260,0.6919173238185986
160261,0.1878656588847235
160262,0.014598136702121145
160263,0.10382899278454236
160264,0.5900839734027489
160265,0.764262331447846
160266,0.8581948660949312
160267,0.5239303050202598
160268,0.39035418732337707
160269,0.0651767457810134
160270,0.06026615254203116
160271,0.546912770296931
160272,0.8692223062356405
160273,0.019984404866380312
160274,0.11664448687821062
160275,0.7970454155079931
160276,0.666826115413153
160277,0.011770809081561506
160278,0.5640424851222059
160279,0.6705017907818872
160280,0.08575353419331924
160281,0.8279544517402214
160282,0.7425916515159073
160283,0.5357129669335772
160284,0.6339738176121389
160285,0.8847346490796869
160286,0.7119590141864358
160287,0.8427141788151525
160288,0.21074886995987613
160289,0.5351347502364923
160290,0.8563779176528135
160291,0.07178474905238663
160292,0.010971624490713289
160293,0.7713013787403401
160294,0.10928644468543736
160295,0.8333906908692335
160296,0.6912274550259913
160297,0.8454502420164873
160298,0.017841614679933795
160299,0.8688544054066187
160300,0.6098696449880788
160301,0.5768933891733804
160302,0.2706348549354218
160303,0.7081264220889475
160304,0.803338429729485
160305,0.6906783096190315
160306,0.7512449626848146
160307,0.6879031695377194
160308,0.03753764243574799
160309,0.04547731849118252
160310,0.00732418662447145
160311,0.8370331015135668
160312,0.527996711850328
160313,0.7380866586948557
160314,0.5938243239557531
160315,0.8049543229471154
160316,0.777118527968227
160317,0.6728502073712093
160318,0.8998667554198033
160319,0.5954468644559155
160320,0.01148108240995394
160321,0.8581060667955295
160322,0.6492543315303587
160323,0.4830571619367648
160324,0.7700932061410238
160325,0.9382629470441332
160326,0.6713539506053618
160327,0.013600084091128242
160328,0.05437789954455707
160329,0.8466710670331198
160330,0.016685474261380503
160331,0.843277078136643
160332,0.8873574195994574
160333,0.11861176446248144
160334,0.6933955563402492
160335,0.34002126701495416
160336,0.7268248724647094
160337,0.7903423485325695
160338,0.43326463044489805
160339,0.015646992126532047
160340,0.8776757056330148
160341,0.6358627537413473
160342,0.5526071084054771
160343,0.900831111767071
160344,0.6689711464095704
160345,0.5468718755542474
160346,0.47905727052565134
160347,0.9401949103464584
160348,0.916625367814854
160349,0.6688416249283333
160350,0.8589867381955466
160351,0.8701413266955345
160352,0.7744241410872382
160353,0.03448869554980028
160354,0.03735167977970924
160355,0.18095515148360047
160356,0.1319061325951218
160357,0.03584121840687279
160358,0.26814613994031405
160359,0.00990946486606163
160360,0.020376844114070553
160361,0.07734282199507202
160362,0.008556219101216239
160363,0.04015000343265478
160364,0.5005604699726979
160365,0.5922226843442925
160366,0.015403837854414446
160367,0.8724745709503043
160368,0.198984313013145
160369,0.05786808983427965
160370,0.8879783809149717
160371,0.8966530268262658
160372,0.014708471534051968
160373,0.7997635473825689
160374,0.8258882470130742
160375,0.18237995490157732
160376,0.6523225544294905
160377,0.045348383478998416
160378,0.7808462028682039
160379,0.6721214969106065
160380,0.015855751159447713
160381,0.7337215542321004
160382,0.7313555240633447
160383,0.15501125832315377
160384,0.5782734491456869
160385,0.021611203610035986
160386,0.053044852661430546
160387,0.007126716685597841
160388,0.4015661942046284
160389,0.7891799432807484
160390,0.6338130131463283
160391,0.7355848359952938
160392,0.7144644859212632
160393,0.15914159424015006
160394,0.009735107238833205
160395,0.8062095784075285
160396,0.7477856646148565
160397,0.3709310066732239
160398,0.8834104601201985
160399,0.432877937607272
160400,0.8728155808340021
160401,0.009432294676308859
160402,0.8882500738398713
160403,0.03691753767892468
160404,0.4476848464906299
160405,0.5814889174664344
160406,0.7875980762020495
160407,0.02173395296870996
160408,0.7139174448134864
160409,0.010217858521350907
160410,0.012578446521858428
160411,0.9156356112674394
160412,0.6807729889443994
160413,0.8744068935392534
160414,0.03425967957616311
160415,0.025304757056337578
160416,0.031229559617862973
160417,0.010684095061014922
160418,0.14881120489426378
160419,0.3040924891920144
160420,0.1690261888051134
160421,0.5581956970504872
160422,0.645809295020965
160423,0.006801747386084678
160424,0.6436781516869622
160425,0.05084224585908589
160426,0.4029159979290527
160427,0.008359837878717205
160428,0.46497380613420236
